product_name,price,source,product_url,image_url
Hp Z220 = Workstation i7 3rd gen 3.4ghz/16GB/500GB/1GB Quadro Graphic,Rs. 23000,olx.in,https://www.olx.in/item/hp-z220-workstation-i7-3rd-gen-3-4ghz-16gb-500gb-1gb-quadro-graphic-ID1jPaTf.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/e5emsu64dc362-IN/image;s=144x108;in_;slot=1;filename=e5emsu64dc362-IN_.jpg
Hp Compaq 15-s008TU Notebook (4th gen Ci3/4gb/,Rs. 16000,olx.in,https://www.olx.in/item/hp-compaq-15-s008tu-notebook-4th-gen-ci3-4gb-ID1mjAcj.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/82wtuestr2271-IN/image;s=144x108;in_;slot=1;filename=82wtuestr2271-IN_.jpg
HP Laptop Core i3 ONLY Rs.8500/- (4GB ram - 250GB HDD),Rs. 8500,olx.in,https://www.olx.in/item/hp-laptop-core-i3-only-rs-8500-4gb-ram-250gb-hdd-ID1mjAb7.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/zj9oqcflm5r91-IN/image;s=144x108;in_;slot=1;filename=zj9oqcflm5r91-IN_.jpg
"3YR HP20""led{inteli5,4gb,500GB K,M}i3/i5/i7 cpu LAPTOP avlbl PLZ CALL",Rs. 18499,olx.in,https://www.olx.in/item/3yr-hp20-ledinteli5-4gb-500gb-k-mi3-i5-i7-cpu-laptop-avlbl-plz-call-ID1mjAa7.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/x1p69n8qhi481-IN/image;s=144x108;in_;slot=1;filename=x1p69n8qhi481-IN_.jpg
Corporate Used Laptops**HP**DELL**LENOVO**variety of models available,Rs. 12499,olx.in,https://www.olx.in/item/corporate-used-laptopshpdelllenovovariety-of-models-available-ID1mjA9d.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/99kzfenbvr1g2-IN/image;s=144x108;in_;slot=1;filename=99kzfenbvr1g2-IN_.jpg
Workstations--HP Z800 --Dual xeon Hexa cr /32 gb ram /2GB grapjhic,Rs. 59500,olx.in,https://www.olx.in/item/workstations-hp-z800-dual-xeon-hexa-cr-32-gb-ram-2gb-grapjhic-ID1luNR7.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/09h2avz41nyn2-IN/image;s=144x108;in_;slot=1;filename=09h2avz41nyn2-IN_.jpg
"3YR HP19""led{corei3*4gb*500GB K,M}i3/i5/i7 cpu LAPTOP avlbl PLZ CALL W",Rs. 16499,olx.in,https://www.olx.in/item/3yr-hp19-ledcorei34gb500gb-k-mi3-i5-i7-cpu-laptop-avlbl-plz-call-w-ID1mjzZl.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/9bd7j1mryk7m1-IN/image;s=144x108;in_;slot=1;filename=9bd7j1mryk7m1-IN_.jpg
Branded Core 2 Dup Desktops Hp/dell/lenovo /hcl,Rs. 5555,olx.in,https://www.olx.in/item/branded-core-2-dup-desktops-hp-dell-lenovo-hcl-ID1cyEHw.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/j0avmzlkoyb8-IN/image;s=144x108;in_;slot=1;filename=j0avmzlkoyb8-IN_.jpg
HP**DELL**LENOVO**Branded** Used Laptops**Many models available,Rs. 11999,olx.in,https://www.olx.in/item/hpdelllenovobranded-used-laptopsmany-models-available-ID1mjzRD.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/fdjlclq7gfyd2-IN/image;s=144x108;in_;slot=1;filename=fdjlclq7gfyd2-IN_.jpg
Fix price HP Compaq Intel c2d laptop low price,Rs. 8000,olx.in,https://www.olx.in/item/fix-price-hp-compaq-intel-c2d-laptop-low-price-ID1mjzMr.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/018ttt75xy3t1-IN/image;s=144x108;in_;slot=1;filename=018ttt75xy3t1-IN_.jpg
HP Laserjet 3020 MFP Printer for sell,Rs. 7000,olx.in,https://www.olx.in/item/hp-laserjet-3020-mfp-printer-for-sell-ID1mjzQ5.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/xzapba4e94xc1-IN/image;s=144x108;in_;slot=1;filename=xzapba4e94xc1-IN_.jpg
Hp Deskjet 1000 for sale.. Without colour ink,Rs. 1000,olx.in,https://www.olx.in/item/hp-deskjet-1000-for-sale-without-colour-ink-ID1mjzFJ.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/vb6yu9bpojaq2-IN/image;s=144x108;in_;slot=1;filename=vb6yu9bpojaq2-IN_.jpg
HP laptop new,Rs. 15500,olx.in,https://www.olx.in/item/hp-laptop-new-ID1mjzyT.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/kdrwe1bqewaj-IN/image;s=144x108;in_;slot=1;filename=kdrwe1bqewaj-IN_.jpg
Black And Gray HP Laptop,Rs. 30000,olx.in,https://www.olx.in/item/black-and-gray-hp-laptop-ID1mjzsW.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/7fox2oukwt2e3-IN/image;s=144x108;in_;slot=1;filename=7fox2oukwt2e3-IN_.jpg
"Crt monitor ,hp CPU with keyboard and mouse",Rs. 4000,olx.in,https://www.olx.in/item/crt-monitor-hp-cpu-with-keyboard-and-mouse-ID1mjzjb.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/kh13fzpn7v6t-IN/image;s=144x108;in_;slot=1;filename=kh13fzpn7v6t-IN_.jpg
Hp Elitebook 8460p Core I5. 4gb Ram 500gb Hard,Rs. 16500,olx.in,https://www.olx.in/item/hp-elitebook-8460p-core-i5-4gb-ram-500gb-hard-ID1m7jFJ.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/fbypf2ksh3l32-IN/image;s=144x108;in_;slot=1;filename=fbypf2ksh3l32-IN_.jpg
Hp Deskjet Ink Advantage 2135 Printer In Best,Rs. 3000,olx.in,https://www.olx.in/item/hp-deskjet-ink-advantage-2135-printer-in-best-ID1mjyRt.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/6s20q60seez91-IN/image;s=144x108;in_;slot=1;filename=6s20q60seez91-IN_.jpg
HP USB Thumb Drive,Rs. 450,olx.in,https://www.olx.in/item/hp-usb-thumb-drive-ID1mjyOw.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/8zru15g0hz881-IN/image;s=144x108;in_;slot=1;filename=8zru15g0hz881-IN_.jpg
HP And DELL laptop at lower rates,Rs. 16500,olx.in,https://www.olx.in/item/hp-and-dell-laptop-at-lower-rates-ID1eOqx5.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/wilx4sjs8qtf3-IN/image;s=144x108;in_;slot=1;filename=wilx4sjs8qtf3-IN_.jpg
hp probook 6460 i5 2nd gen 4gb ram 250 gb hdd,Rs. 12000,olx.in,https://www.olx.in/item/hp-probook-6460-i5-2nd-gen-4gb-ram-250-gb-hdd-ID1mjyzj.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/sj3kbdz7cqyc1-IN/image;s=144x108;in_;slot=1;filename=sj3kbdz7cqyc1-IN_.jpg
HP scanner allin one print scan email USED and replenished,Rs. 1799,olx.in,https://www.olx.in/item/hp-scanner-allin-one-print-scan-email-used-and-replenished-ID1mjyvJ.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/yz5xyhkeq8ky2-IN/image;s=144x108;in_;slot=1;filename=yz5xyhkeq8ky2-IN_.jpg
1year HP model 840 ram 4gb Intel i5,Rs. 20000,olx.in,https://www.olx.in/item/1year-hp-model-840-ram-4gb-intel-i5-ID1lRHMN.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/7wvdz9bnxg372-IN/image;s=144x108;in_;slot=1;filename=7wvdz9bnxg372-IN_.jpg
"running, good condition 1hp crompton motor 72.78.064.323",Rs. 2300,olx.in,https://www.olx.in/item/running-good-condition-1hp-crompton-motor-72-78-064-323-ID1mjyhP.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/7fgnpvczbaa2-IN/image;s=144x108;in_;slot=1;filename=7fgnpvczbaa2-IN_.jpg
Hp elite book 8460b i5 2nd gen 4gb ram 320gb hdd,Rs. 12500,olx.in,https://www.olx.in/item/hp-elite-book-8460b-i5-2nd-gen-4gb-ram-320gb-hdd-ID1mjygl.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/hk67fxpixw6u3-IN/image;s=144x108;in_;slot=1;filename=hk67fxpixw6u3-IN_.jpg
Hp Laptop 160GB HDD 1GB RAM Çore 2Duo,Rs. 10000,olx.in,https://www.olx.in/item/hp-laptop-160gb-hdd-1gb-ram-ore-2duo-ID1mjy8x.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/gsnnfsxgn8c43-IN/image;s=144x108;in_;slot=1;filename=gsnnfsxgn8c43-IN_.jpg
Black And Gray HP Laptop Computer,Rs. 15000,olx.in,https://www.olx.in/item/black-and-gray-hp-laptop-computer-ID1d9Eeb.html#f6b2f31985,https://apollo-singapore.akamaized.net/v1/files/fcd39zz32ilw1-IN/image;s=144x108;in_;slot=1;filename=fcd39zz32ilw1-IN_.jpg
