product_name,price,source,product_url,image_url
"HP Proliant ML110 G5 Server Xeon QuadCore, 8GB DDR2, 250GB Sata, Tested VMware","Rs. 15,000.00",ebay.in,https://www.ebay.in/itm/HP-Proliant-ML110-G5-Server-Xeon-QuadCore-8GB-DDR2-250GB-Sata-Tested-VMware/131953965671?hash=item1eb911ba67:g:GbIAAOSw4shX7Bc4,https://i.ebayimg.com/thumbs/images/g/GbIAAOSw4shX7Bc4/s-l225.jpg
"New Hp Envy15 x360 i7 8th Gen 4gb Ram 1TB Hdd 15.6"" FHD display x360 WIN 10","Rs. 44,990.00",ebay.in,https://www.ebay.in/itm/New-Hp-Envy15-x360-i7-8th-Gen-4gb-Ram-1TB-Hdd-15-6-FHD-display-x360-WIN-10/263720030822?hash=item3d66f05266:g:0SsAAOSwZfNaYbJT,https://i.ebayimg.com/thumbs/images/g/0SsAAOSwZfNaYbJT/s-l225.jpg
"HP ELITEBOOK 840 CORE I5 4TH GEN 4 GB RAM 500 GB HDD 14""SCREEN / Dos","Rs. 21,500.00",ebay.in,https://www.ebay.in/itm/HP-ELITEBOOK-840-CORE-I5-4TH-GEN-4-GB-RAM-500-GB-HDD-14-SCREEN-Dos/202080428613?hash=item2f0ceea245:g:sXcAAOSwh7tZp7MW,https://i.ebayimg.com/thumbs/images/g/sXcAAOSwh7tZp7MW/s-l225.jpg
"New HP Pavilion 15 Intel® Core™ i5-7th Gen, 4GB , 500Gb 15.6"" Led Screen","Rs. 34,999.00",ebay.in,https://www.ebay.in/itm/New-HP-Pavilion-15-Intel-Core-i5-7th-Gen-4GB-500Gb-15-6-Led-Screen/272999039380?hash=item3f9002c194:g:IXsAAOSwa0VaQ50x,https://i.ebayimg.com/thumbs/images/g/IXsAAOSwa0VaQ50x/s-l225.jpg
"HP Deskjet Ink Advantage 3835 All-in-One Wireless Printer (Print,Copy,Scan,Fax)","Rs. 3,499.00",ebay.in,https://www.ebay.in/itm/HP-Deskjet-Ink-Advantage-3835-All-in-One-Wireless-Printer-Print-Copy-Scan-Fax/122964356171?hash=item1ca13f2c4b:g:-XAAAOSwt4xagdtU,https://i.ebayimg.com/thumbs/images/g/-XAAAOSwt4xagdtU/s-l225.jpg
"HP DeskJet 2131 All In One Printer INKJET ADVANTAGE PRINTER(Print, Scan, Copy)","Rs. 1,879.00",ebay.in,https://www.ebay.in/itm/HP-DeskJet-2131-All-In-One-Printer-INKJET-ADVANTAGE-PRINTER-Print-Scan-Copy/122964396847?hash=item1ca13fcb2f:g:ur4AAOSw-tFbD-NR,https://i.ebayimg.com/thumbs/images/g/ur4AAOSw-tFbD-NR/s-l225.jpg
"HP ENVY X360 15M BP012DX CORE I5 7TH GEN 12GB RAM 1TB HDD 15.6""TOUCH WIN 10","Rs. 55,989.00",ebay.in,https://www.ebay.in/itm/HP-ENVY-X360-15M-BP012DX-CORE-I5-7TH-GEN-12GB-RAM-1TB-HDD-15-6-TOUCH-WIN-10/202077860567?hash=item2f0cc772d7:g:gU0AAOSw409Z3LSx,https://i.ebayimg.com/thumbs/images/g/gU0AAOSw409Z3LSx/s-l225.jpg
HP DeskJet Ink Advantage 3777 All-in-One Printer with Powership corrier,"Rs. 2,999.00",ebay.in,https://www.ebay.in/itm/HP-DeskJet-Ink-Advantage-3777-All-in-One-Printer-with-Powership-corrier/123163160895?hash=item1cad18b13f:g:mHYAAOSwhElbDv0n,https://i.ebayimg.com/thumbs/images/g/mHYAAOSwhElbDv0n/s-l225.jpg
"HP Deskjet Ink Advantage 3835 All-in-One Wireless Printer (Print,Copy,Scan,Fax)","Rs. 5,299.00",ebay.in,https://www.ebay.in/itm/HP-Deskjet-Ink-Advantage-3835-All-in-One-Wireless-Printer-Print-Copy-Scan-Fax/122957770495?hash=item1ca0daaeff:g:eT8AAOSwZfNafKG6,https://i.ebayimg.com/thumbs/images/g/eT8AAOSwZfNafKG6/s-l225.jpg
"HP 88A 100% Original LaserJet black Toner Cartridge CC388A,.",Rs. 565.00,ebay.in,https://www.ebay.in/itm/HP-88A-100-Original-LaserJet-black-Toner-Cartridge-CC388A/323330100780?hash=item4b47f9ce2c:g:y0cAAOSwxblbPHFQ,https://i.ebayimg.com/thumbs/images/g/y0cAAOSwxblbPHFQ/s-l225.jpg
